basin,product,peak_timing,missed_peaks,mape_peak
08014500,CHIRPS,0.6811594202898551,0.49295774647887325,44.06880522953076
08014500,MSWEP,0.37681159420289856,0.43661971830985913,39.37447516177141
08023080,CARAVAN,0.8235294117647058,0.6666666666666666,64.86510056675645
08023080,CHIRPS,0.45588235294117646,0.4782608695652174,39.89089380681982
08023080,MSWEP,0.47058823529411764,0.43478260869565216,45.71509094943069
08050800,CARAVAN,0.9558823529411765,0.7702702702702703,67.5240189374626
08050800,CHIRPS,0.3382352941176471,0.5135135135135135,42.605063423403074
08050800,MSWEP,0.39705882352941174,0.3783783783783784,35.95721423865084
08066200,CARAVAN,0.8208955223880597,0.4782608695652174,72.07964661953558
08066200,CHIRPS,0.5671641791044776,0.43478260869565216,50.68741148995232
08066200,MSWEP,0.43283582089552236,0.30434782608695654,44.910870573714966
08066300,CARAVAN,0.8636363636363636,0.4927536231884058,65.26320793431857
08066300,CHIRPS,0.5303030303030303,0.5362318840579711,45.84923561526117
08066300,MSWEP,0.5606060606060606,0.4057971014492754,45.53825914477191
08070000,CARAVAN,0.78125,0.6060606060606061,68.27081111826169
08070000,CHIRPS,0.453125,0.5,45.58231073827592
08070000,MSWEP,0.640625,0.4090909090909091,47.182128630940255
08070200,CARAVAN,0.671875,0.5757575757575758,64.61036064739285
08070200,CHIRPS,0.359375,0.4696969696969697,42.45390883116524
08070200,MSWEP,0.4375,0.4696969696969697,43.23690083744535
08082700,CARAVAN,0.7536231884057971,0.676056338028169,65.21180823811072
08082700,CHIRPS,0.43478260869565216,0.5070422535211268,53.83609697435784
08082700,MSWEP,0.36231884057971014,0.4084507042253521,41.87757623374658
08086212,CARAVAN,0.6527777777777778,0.581081081081081,51.589762632161175
08086212,CHIRPS,0.375,0.35135135135135137,37.325849151279655
08086212,MSWEP,0.25,0.2702702702702703,31.269718108629235
08086290,CARAVAN,0.782608695652174,0.6666666666666666,60.34184456665337
08086290,CHIRPS,0.37681159420289856,0.375,43.92515114960853
