basin,product,peak_timing,missed_peaks,mape_peak
06918460,CHIRPS,0.2571428571428571,0.5,36.65811960625939
06918460,MSWEP,0.37142857142857144,0.4142857142857143,39.42768497531957
06919500,CARAVAN,0.7910447761194029,0.6470588235294118,69.42819455366924
06919500,CHIRPS,0.47761194029850745,0.6617647058823529,47.117035793452814
06919500,MSWEP,0.5970149253731343,0.45588235294117646,47.15119068322902
06921070,CARAVAN,0.875,0.726027397260274,63.226561022844805
06921070,CHIRPS,0.3888888888888889,0.4931506849315068,42.67954965284719
06921070,MSWEP,0.3888888888888889,0.4794520547945205,39.24625993220518
06921200,CARAVAN,0.8235294117647058,0.6714285714285714,62.058391290018754
06921200,CHIRPS,0.38235294117647056,0.42857142857142855,38.7046987793678
06921200,MSWEP,0.35294117647058826,0.4,35.571153979717685
07057500,CARAVAN,0.765625,0.6307692307692307,62.74505895562497
07057500,CHIRPS,0.609375,0.5384615384615384,42.81662399302644
07057500,MSWEP,0.375,0.46153846153846156,37.6942737933248
07060710,CARAVAN,0.6307692307692307,0.48484848484848486,56.68288663151709
07060710,CHIRPS,0.35384615384615387,0.30303030303030304,33.96285448604647
07060710,MSWEP,0.4153846153846154,0.36363636363636365,37.199541739211725
07066000,CARAVAN,0.7761194029850746,0.6323529411764706,62.59611863974719
07066000,CHIRPS,0.5223880597014925,0.5294117647058824,47.1327746777013
07066000,MSWEP,0.417910447761194,0.45588235294117646,42.69962885802696
07145700,CARAVAN,0.6176470588235294,0.6323529411764706,60.51226559879088
07145700,CHIRPS,0.3088235294117647,0.47058823529411764,40.09114062462304
07145700,MSWEP,0.3235294117647059,0.36764705882352944,31.773980366714262
07184000,CARAVAN,0.7846153846153846,0.43478260869565216,58.38677998118234
07184000,CHIRPS,0.2923076923076923,0.463768115942029,37.876085604669946
07184000,MSWEP,0.4153846153846154,0.3333333333333333,38.345963549518395
07195800,CARAVAN,0.5441176470588235,0.6086956521739131,53.15706855848171
07195800,CHIRPS,0.35294117647058826,0.391304347826087,31.604430782423364
07195800,MSWEP,0.22058823529411764,0.4492753623188406,28.487628910235856
07197000,CARAVAN,0.5303030303030303,0.6119402985074627,56.35192495905099
07197000,CHIRPS,0.15151515151515152,0.43283582089552236,25.291171111206225
07197000,MSWEP,0.22727272727272727,0.44776119402985076,31.05173987086307
07261000,CARAVAN,0.734375,0.5538461538461539,65.22908108399277
07261000,CHIRPS,0.578125,0.49230769230769234,42.784347403258224
07261000,MSWEP,0.375,0.38461538461538464,37.66006238169282
07263295,CARAVAN,0.6615384615384615,0.6153846153846154,59.18560681926381
07263295,CHIRPS,0.26153846153846155,0.4461538461538462,37.78985932874426
07263295,MSWEP,0.27692307692307694,0.3076923076923077,31.10445611990203
07291000,CARAVAN,0.7014925373134329,0.7313432835820896,64.82432316854954
07291000,CHIRPS,0.4925373134328358,0.43283582089552236,40.240580844875105
07291000,MSWEP,0.4626865671641791,0.40298507462686567,38.87582265443821
07299670,CARAVAN,0.6833333333333333,0.6,57.72416402155736
07299670,CHIRPS,0.4666666666666667,0.49230769230769234,42.783736891834785
07299670,MSWEP,0.38333333333333336,0.3384615384615385,32.81979498614986
07315200,CARAVAN,0.7049180327868853,0.6818181818181818,68.73011899973487
07315200,CHIRPS,0.7704918032786885,0.5757575757575758,49.60335775307045
07315200,MSWEP,0.3442622950819672,0.48484848484848486,39.75923588338894
07335700,CARAVAN,1.2,0.5970149253731343,74.78453425747041
07335700,CHIRPS,0.49230769230769234,0.4925373134328358,42.68313778141916
07335700,MSWEP,0.47692307692307695,0.5223880597014925,41.468745480506605
07340300,CARAVAN,1.0597014925373134,0.7058823529411765,70.68674740905169
07340300,CHIRPS,0.3283582089552239,0.47058823529411764,37.860519773375444
07340300,MSWEP,0.5074626865671642,0.4264705882352941,42.47659797990695
07346045,CARAVAN,0.7076923076923077,0.5384615384615384,75.5157988805951
