date,basin,QObs_mm_d_obs,Q_sim_seed_444,Q_sim_seed_777,Q_sim_seed_666,Q_sim_seed_333,Q_sim_seed_111,Q_sim_seed_888,Q_sim_seed_222,Q_sim_seed_555,Q_sim_mean
1997-05-27,CAMELS_UY_10,4.017764,8.139851,7.8365564,6.4279213,8.329164,10.539361,10.748129,7.192444,7.884783,8.387276
1997-05-28,CAMELS_UY_10,4.0588684,6.4539366,6.2717123,5.1670494,6.6512537,8.719187,8.699801,5.706771,6.552434,6.777768
1997-05-29,CAMELS_UY_10,3.9235032,5.483794,5.198683,4.284207,5.616187,7.2962875,7.228037,4.4933796,5.491389,5.636495
1997-05-30,CAMELS_UY_10,3.6249242,4.5298367,4.3515854,3.571918,4.7098665,6.0111656,5.865402,3.66267,4.686453,4.6736126
1997-05-31,CAMELS_UY_10,3.2123723,3.6524696,3.6171904,3.0196745,4.018806,4.941635,4.846011,3.0429602,3.8732722,3.8765025
1997-06-01,CAMELS_UY_10,2.6506038,3.080233,3.115799,2.5684876,3.4741688,4.113866,4.125784,2.6178627,3.3443809,3.3050728
1997-06-02,CAMELS_UY_10,1.9861337,2.6374724,2.7016597,2.1683671,2.9054513,3.4281094,3.571547,2.293657,2.8867378,2.8241253
1997-06-03,CAMELS_UY_10,1.2382511,2.325965,2.4505103,1.7233152,2.3062649,2.8690846,3.0678735,2.011014,2.6643977,2.4273033
1997-06-04,CAMELS_UY_10,0.65530187,1.8917605,2.0236437,1.2650032,1.707344,2.3602118,2.7146344,1.4265242,2.3536263,1.9678434
1997-06-05,CAMELS_UY_10,0.3980391,1.3120272,1.582131,0.979071,1.3366318,2.0176747,2.496009,1.267405,2.138074,1.641128
1997-06-06,CAMELS_UY_10,0.34187937,1.0823145,1.3421453,0.81616384,1.0880872,1.879959,2.3096046,1.0399172,2.0806513,1.4548553
1997-06-07,CAMELS_UY_10,0.32610965,0.86620134,1.1257949,0.7035904,0.9586834,1.6578311,2.0818954,0.92273414,1.8236254,1.2675445
1997-06-08,CAMELS_UY_10,0.35092843,0.7004515,1.0625553,0.7053099,0.90619,1.589122,1.8668818,0.87434894,1.6377484,1.167826
1997-06-09,CAMELS_UY_10,0.43182743,0.5955881,0.96909046,0.69501144,0.8532023,1.4723505,1.6569476,0.8440302,1.4024782,1.0610874
1997-06-10,CAMELS_UY_10,0.46306252,0.52538633,0.913417,0.71891254,0.83332986,1.4097924,1.4468635,0.8296952,1.236004,0.9891751
1997-06-11,CAMELS_UY_10,0.45597148,0.4573269,0.8424318,0.686069,0.7807727,1.3019536,1.23628,0.81768847,1.0825752,0.9006372
1997-06-12,CAMELS_UY_10,0.44553328,0.41549587,0.7637795,0.6755742,0.74034226,1.2171087,1.0581967,0.7893476,1.0225484,0.83529913
1997-06-13,CAMELS_UY_10,0.5892861,0.31378055,0.82739776,0.76598835,0.6434264,1.0236634,1.0876043,0.79523146,1.0242908,0.8101728
1997-06-14,CAMELS_UY_10,1.1177691,0.8431236,1.2813815,1.6385055,1.2221539,1.6249151,1.6614953,1.4735444,1.5742282,1.4149184
1997-06-15,CAMELS_UY_10,1.4023643,1.273665,1.6650919,1.9119325,1.909395,1.7792367,2.2451088,2.1401243,1.9050677,1.8537027
1997-06-16,CAMELS_UY_10,1.5633818,1.5835108,2.149625,2.4306617,2.449098,2.4592528,2.595903,2.656869,2.2431602,2.32101
1997-06-17,CAMELS_UY_10,1.6951354,1.754925,2.437861,2.8242087,3.0546508,2.993632,2.8366883,2.994369,2.4520686,2.6685505
1997-06-18,CAMELS_UY_10,1.8138182,2.1255193,2.7687736,3.3146725,3.641293,3.9111633,3.191858,3.526216,2.5902014,3.1337123
1997-06-19,CAMELS_UY_10,1.8693428,2.6455483,3.4866858,4.0803356,3.9519207,4.730307,3.598425,4.2976885,2.9402738,3.7163982
1997-06-20,CAMELS_UY_10,2.0780134,2.9046733,3.6002169,4.440405,4.2253203,4.658759,3.6200795,4.583706,3.0919204,3.8906353
1997-06-21,CAMELS_UY_10,2.5214565,3.11165,3.6962187,4.702527,4.612584,4.6355286,3.7189503,4.7222633,3.0362866,4.029501
1997-06-22,CAMELS_UY_10,3.3413742,3.774485,3.9116104,5.2384644,4.6733103,4.859875,4.215854,5.000247,3.4994936,4.3966675
1997-06-23,CAMELS_UY_10,3.804093,4.6479483,4.258919,5.7688665,5.2704105,5.051794,4.5755534,5.4210467,3.882022,4.85957
1997-06-24,CAMELS_UY_10,3.968431,5.5067816,4.6366415,5.91623,5.436508,5.1694865,4.9297595,5.5467463,4.2311316,5.171661
1997-06-25,CAMELS_UY_10,3.9785118,6.2419596,4.828709,5.875163,5.583147,5.3310175,5.2523575,5.758606,4.5191574,5.4237647
1997-06-26,CAMELS_UY_10,3.9775329,6.9754744,5.058691,5.67566,5.503929,5.4362144,5.666663,5.5659165,4.595745,5.559787
1997-06-27,CAMELS_UY_10,3.9591966,7.1817265,5.131158,5.287587,4.9976296,5.433081,5.836549,5.467284,4.629603,5.4955773
1997-06-28,CAMELS_UY_10,3.921823,6.4456787,5.063802,4.721326,4.6450896,5.2214336,5.542962,5.0138845,4.430705,5.1356106
1997-06-29,CAMELS_UY_10,3.8320072,5.538555,4.705686,4.2053776,4.64909,4.8840065,5.1442327,4.2651653,4.118784,4.688862
1997-06-30,CAMELS_UY_10,3.5824838,4.769994,4.193605,3.7948809,4.1252794,4.4872575,4.699496,3.7863917,3.8440986,4.212625
1997-07-01,CAMELS_UY_10,3.3395088,4.1413245,3.673197,3.4516993,3.6868203,4.1108627,4.265416,3.3800201,3.5897722,3.7873888
1997-07-02,CAMELS_UY_10,3.1864555,3.518055,3.197637,3.077062,3.2486725,3.6932597,3.818407,2.914491,3.3158355,3.3479276
1997-07-03,CAMELS_UY_10,2.9212418,3.0885043,2.7509575,2.7461646,2.6910923,3.3810315,3.4814522,2.5165067,3.096143,2.9689817
1997-07-04,CAMELS_UY_10,2.5435631,2.6075904,2.4067073,2.3270652,2.160191,2.962379,3.059475,2.031567,2.8340557,2.5486288
1997-07-05,CAMELS_UY_10,2.081506,2.126595,1.991305,1.9854366,1.5695105,2.569226,2.7888703,1.6264163,2.5385375,2.149487
1997-07-06,CAMELS_UY_10,1.5522822,1.7964222,1.8762826,1.7214874,1.253654,2.200495,2.61403,1.4591509,2.5872953,1.9386022
1997-07-07,CAMELS_UY_10,1.0231246,1.3405759,1.5627908,1.4894394,1.1547508,1.7848151,2.4189703,1.3216021,2.5105546,1.6979373
